url_length,num_dots,num_special_chars,has_at_symbol,has_hyphen,is_ip,has_redirect,num_subdomains,is_shortened,url_entropy,has_suspicious_keyword,is_brand_spoofed,domain_age,domain_expiry,whois_private,https_used,result
44,3,3,0,0,0,1,0,0,4.109793482608794,0,0,9290,571,1,1,1
34,2,3,0,0,0,1,0,0,4.057476076289931,0,0,6912,392,1,1,1
126,4,7,0,0,0,1,2,0,4.953897213379014,1,0,-1,-1,-1,-1,0
50,2,7,0,0,0,1,0,0,4.399079570624175,0,0,6806,133,1,1,1
38,3,3,0,0,0,1,0,0,4.0407090139455,0,0,8124,1372,1,1,1
46,3,7,0,1,0,1,0,0,4.211851164151852,0,0,-1,-1,-1,-1,0
24,1,3,0,0,0,1,0,0,3.8553885422075336,0,0,7162,507,1,0,0
81,1,12,0,0,0,1,0,0,4.340255548523572,0,0,-1,-1,-1,-1,0
42,1,6,0,0,0,1,0,0,4.395310208947159,0,0,-1,-1,1,0,0
69,1,6,0,0,0,1,0,0,4.715206116380812,0,0,-1,-1,-1,-1,0
54,3,6,0,0,0,1,0,0,4.360735418549686,0,0,10209,1114,1,1,1
61,2,8,0,0,0,1,0,0,4.036186002885889,0,0,10844,112,0,-1,0
73,5,7,0,0,0,1,0,0,4.534098237775659,0,0,-1,-1,1,-1,0
95,4,10,0,0,0,1,1,0,4.507074721447746,0,0,8985,145,1,-1,1
58,2,7,0,0,0,1,0,0,4.532224909100312,0,0,6326,106,1,1,1
48,3,5,0,0,0,1,0,0,4.196854365656766,0,0,1939,252,1,0,0
46,3,5,0,0,0,1,1,0,4.186954489636056,0,0,8820,310,1,-1,1
59,2,6,0,0,0,1,0,0,4.401285584679508,0,0,8413,1082,1,-1,1
65,2,5,0,0,0,1,0,0,4.584153298330547,0,0,5177,301,1,0,0
107,3,14,0,0,0,1,1,0,4.52932440554131,0,0,14250,144,1,-1,1
61,3,6,0,0,0,1,0,0,4.3684385679539055,0,0,6776,163,1,-1,1
41,2,3,0,0,0,1,0,0,4.034653688580828,0,0,6436,138,1,0,0
60,1,8,0,0,0,1,0,0,4.29129564611606,1,0,-1,-1,-1,-1,0
71,4,10,0,0,0,1,1,0,4.522987177443167,0,0,7858,177,1,-1,1
43,2,5,0,0,0,1,0,0,4.478476673256436,0,0,7326,343,1,1,1
54,2,6,0,0,0,1,0,0,4.623524836796786,0,0,10206,2943,1,1,1
30,2,3,0,0,0,1,0,0,4.0062389286533895,0,0,181,183,1,-1,1
37,2,3,0,0,0,1,0,0,4.175273297885966,0,0,-1,-1,-1,-1,0
165,5,14,0,0,0,1,0,0,5.083171049258132,1,1,10298,1388,1,-1,0
39,2,4,0,0,0,1,0,0,4.131054782742918,0,0,-1,-1,-1,-1,0
76,4,8,0,0,0,1,1,0,4.561677803990675,0,0,8985,145,1,-1,1
28,1,4,0,1,0,1,0,0,4.226474118254376,0,0,-1,-1,-1,-1,0
30,2,3,0,0,0,1,0,0,3.7647351787255054,0,0,5422,1517,1,-1,1
96,4,11,1,0,0,1,0,0,4.302404075806491,0,0,1881,310,0,-1,0
58,4,4,0,0,0,1,1,0,4.195802168290215,0,0,9692,168,1,-1,1
44,1,6,0,0,0,1,0,0,3.884790425111291,0,0,-1,-1,-1,-1,0
112,2,13,0,0,0,1,0,0,4.450450063876449,1,0,3826,191,1,0,0
44,3,4,0,0,0,1,0,0,4.276724800062121,0,0,9089,41,1,-1,1
36,2,7,0,1,0,1,0,0,4.0514621540398,1,0,-1,-1,-1,-1,0
74,2,8,0,0,0,1,0,0,4.285080014359923,0,0,10110,115,1,1,1
46,3,4,0,1,0,1,0,0,4.33814184707917,0,0,9968,622,1,1,1
36,2,4,0,0,0,1,0,0,4.2527152789797045,0,0,5429,49,1,1,1
22,2,3,0,0,0,1,0,0,3.572623663895164,0,0,9284,577,1,1,1
26,2,3,0,0,0,1,0,0,4.026986833359287,0,0,11277,3333,1,1,1
136,3,21,0,0,0,1,0,0,4.387325800828583,0,0,9117,13,1,-1,0
26,3,3,0,0,0,1,0,0,3.507380102423636,0,0,-1,-1,1,-1,0
87,2,7,0,1,0,1,0,0,4.803078087798172,1,0,-1,-1,1,-1,0
22,2,3,0,0,0,1,0,0,3.5383105956150063,0,0,12244,874,1,1,1
43,2,3,0,0,0,1,0,0,4.332786847524101,0,0,4686,426,1,1,0
90,6,7,0,0,0,1,0,0,4.048015008993653,1,0,327,37,1,0,0
104,6,10,0,0,0,0,0,0,4.718986594301527,0,0,-1,-1,-1,-1,0
65,4,6,0,0,0,1,1,0,4.131446806557922,0,0,9493,368,1,-1,1
42,3,4,0,0,0,1,0,0,4.272804327334621,0,0,1533,292,1,1,1
65,3,6,0,0,0,1,0,0,4.564396182712942,0,0,272,92,1,0,0
64,2,10,0,0,0,1,0,0,4.228373781480403,0,0,8064,336,1,-1,0
137,2,12,0,0,0,1,0,0,5.4607331352463495,0,0,9707,153,1,-1,0
39,3,3,0,0,0,1,0,0,4.2849009365890725,0,0,10206,2943,1,1,1
63,2,8,0,0,0,1,0,0,4.431910932447674,0,0,10977,282,1,1,1
66,2,9,0,1,0,1,0,0,4.159490664905301,0,0,4855,258,1,-1,0
41,1,5,0,0,0,1,0,0,4.338663284842051,0,1,-1,-1,-1,-1,0
50,2,6,0,0,0,1,0,0,4.096174630069641,0,0,4925,188,1,0,0
151,3,19,0,0,0,1,1,0,4.534120852728382,0,0,9542,319,1,-1,1
62,3,7,0,0,0,1,0,0,4.528331342743197,0,0,9858,367,1,1,1
27,1,3,0,0,0,1,0,0,4.134336113194451,0,0,-1,-1,-1,-1,0
121,6,12,1,0,0,1,0,0,4.749863887487323,0,0,35,329,1,0,0
54,2,6,0,0,0,1,0,0,4.106855678835858,0,0,-1,-1,-1,-1,0
52,2,5,0,0,0,1,0,0,4.373140679513133,0,0,6947,357,1,1,1
77,2,8,0,0,0,1,0,0,4.887396937986271,0,0,10206,2943,1,1,1
66,3,3,0,0,0,1,1,0,4.325861119319637,0,0,-1,-1,-1,-1,0
42,2,5,0,0,0,1,0,0,4.073648899320328,0,0,-1,-1,-1,-1,0
88,3,10,0,0,0,1,1,0,4.313205978166335,0,0,9136,2916,1,-1,1
35,2,3,0,0,0,1,0,0,3.761445788918474,0,0,-1,-1,-1,-1,1
59,2,5,0,0,0,1,0,0,4.65163982083488,0,0,10607,1447,1,1,1
84,1,9,0,0,0,1,0,0,4.635592572152115,0,0,1556,269,1,0,0
48,1,5,0,0,0,1,0,0,4.006328385912461,1,0,4989,1220,1,0,0
26,2,3,0,0,0,1,0,0,4.103909910282364,0,0,3742,275,1,0,0
33,4,4,0,0,1,1,0,0,3.7865221495303647,0,0,-1,-1,1,-1,0
49,5,4,0,0,0,1,2,0,4.252038416907719,0,0,8250,190,1,-1,1
61,2,7,0,0,0,1,0,0,4.42026249350686,0,0,7796,239,1,1,1
44,2,5,0,0,0,1,0,0,4.098652005434406,0,0,7413,256,1,1,1
81,2,9,0,0,0,1,0,0,4.288037386855149,1,0,-1,-1,1,-1,0
47,2,5,0,0,0,1,0,0,4.086637395088468,1,0,4371,11,1,0,0
65,3,5,0,0,0,1,0,0,4.579437813923518,0,0,10871,2642,1,0,0
64,2,9,0,0,0,1,0,0,4.507048827786958,0,0,6023,185,1,1,1
73,5,11,0,1,0,1,0,0,5.063265230694709,1,0,-1,-1,1,-1,0
19,1,3,0,0,0,1,0,0,3.642149881636904,0,0,-1,-1,1,-1,0
36,2,5,0,0,0,1,0,0,3.708003043578682,0,0,7092,942,1,1,1
25,1,3,0,0,0,1,0,0,4.103465189601647,0,0,7541,128,1,-1,0
57,2,9,0,0,0,1,0,0,4.193838751617013,0,1,612,118,1,0,0
33,3,4,0,0,0,1,1,0,3.8997141947882312,0,0,13058,509,1,-1,1
173,2,25,0,0,0,1,0,0,4.308454398948205,0,0,10509,81,1,1,1
37,2,5,0,0,0,1,0,0,4.391489514102183,0,0,5882,326,1,1,1
84,3,6,0,0,0,1,0,0,4.721153179386556,0,0,3988,29,1,0,0
25,3,2,0,0,0,1,0,0,3.753269689515109,0,0,-1,-1,1,-1,0
44,3,6,0,0,0,1,0,0,4.464558038845994,0,0,-1,-1,1,-1,1
46,2,6,0,0,0,1,0,0,4.261842390463366,0,0,9232,264,1,1,1
39,3,4,0,0,0,1,1,0,4.297470808272997,0,0,13322,144,1,-1,1
25,2,3,0,0,0,1,0,0,4.053660689688186,0,0,9484,377,1,0,0
74,2,7,0,0,0,1,0,0,4.642802563035746,0,0,-1,-1,-1,-1,0
89,2,13,0,0,0,1,0,0,4.875692666989903,0,0,10809,147,1,1,1
22,2,2,0,0,0,1,0,0,3.5160276412662306,0,0,3897,850,1,-1,1
92,3,11,0,0,0,1,0,0,4.56868726657914,0,0,7302,367,1,1,1
51,3,7,0,0,0,1,0,0,4.3851951362510135,0,0,6938,0,1,1,1
33,1,6,0,1,0,1,0,0,4.222593650305007,0,0,3381,271,1,0,0
47,3,5,0,0,0,1,1,0,4.20599144773606,0,0,7760,640,1,-1,1
74,3,9,0,0,0,1,1,0,4.448252320903572,0,0,8820,310,1,-1,1
60,3,7,0,0,0,1,0,0,3.974151440057224,0,0,9705,155,1,0,0
36,2,3,0,0,0,1,0,0,4.162573265150912,0,0,-1,-1,-1,-1,0
40,2,3,0,0,0,1,0,0,4.096439344671016,0,0,4686,426,1,1,0
32,2,4,0,0,0,1,0,0,3.913909765557392,0,0,3901,117,1,-1,0
50,3,5,0,0,0,1,0,0,4.303981820580906,0,0,7494,540,1,1,1
39,2,4,0,0,0,1,0,0,4.304257026388136,0,0,9101,394,0,0,0
66,2,8,0,0,0,1,0,0,4.780998998369754,0,0,11085,236,1,1,1
30,2,4,0,0,0,1,0,0,3.989898095464288,0,0,5332,146,1,0,0
56,2,8,0,0,0,1,0,0,4.572332431723137,0,0,7689,346,1,-1,0
37,2,3,0,0,0,1,0,0,4.098117812148849,0,0,6912,392,1,1,1
40,2,5,0,0,0,1,0,0,4.034183719779189,0,0,10019,2086,1,1,1
52,3,6,0,0,0,1,1,0,4.512469766009989,0,0,7760,640,1,-1,1
44,3,5,0,0,0,1,0,0,4.226143834398879,0,0,10446,99,1,1,1
48,4,4,0,0,0,1,0,0,4.1551876989901,0,0,-1,-1,1,-1,0
23,1,3,0,1,0,1,0,0,3.675310868912364,0,0,-1,-1,1,-1,0
25,2,3,0,0,0,1,0,0,3.8332696895151086,0,0,-1,-1,-1,-1,1
58,4,6,0,0,0,1,1,0,4.213427926416293,0,0,9493,368,1,-1,1
51,2,6,0,0,0,1,0,0,4.287539254067756,0,0,8162,238,1,1,1
73,6,9,0,0,0,1,0,0,4.202500415633919,0,0,-1,-1,-1,-1,0
73,2,6,0,0,0,1,0,0,4.517263511917309,0,0,4585,162,1,0,0
39,1,5,0,0,0,1,0,0,3.8820930918571057,0,0,-1,-1,1,-1,0
20,2,3,0,0,0,1,0,0,3.546439344671016,0,0,9447,144,1,1,1
38,2,4,0,0,0,1,0,0,4.221097250057957,0,0,-1,-1,-1,-1,0
88,4,10,0,0,0,1,1,0,4.50294309193929,0,0,8985,145,1,-1,1
196,5,20,1,0,0,1,0,0,5.064344805120758,1,0,351,13,1,0,0
85,7,7,0,0,0,1,0,0,4.028666007493372,1,0,-1,-1,-1,-1,0
28,1,4,0,1,0,1,0,0,3.923251796980337,0,0,-1,-1,1,-1,0
117,4,6,0,0,0,1,1,0,4.86146082426117,0,0,8250,190,1,-1,1
45,1,6,0,0,0,1,0,0,4.127762474435138,0,0,-1,-1,-1,-1,0
67,3,7,0,0,0,1,0,0,3.98577323607834,0,0,3636,1267,1,0,0
89,2,10,0,0,0,1,0,0,4.694905629325291,0,0,9045,85,1,1,1
68,3,10,0,0,0,1,1,0,4.344149055309393,0,0,12505,277,1,-1,1
189,10,19,0,0,0,1,0,0,5.111179186188244,1,0,4978,135,1,0,0
43,2,5,0,0,0,1,0,0,4.152522895791238,0,0,10655,301,1,1,1
149,3,19,0,0,0,1,0,0,4.601664020808041,0,0,6849,90,1,1,1
36,3,4,0,0,0,1,1,0,4.218128820706467,0,0,14397,874,1,-1,1
77,4,8,0,0,0,1,2,0,4.424055171708789,0,0,8028,372,1,-1,1
18,1,2,0,0,0,1,0,0,3.614369445886757,0,0,-1,-1,-1,-1,0
94,2,12,0,0,0,1,0,0,4.369968870996189,0,0,8774,1817,1,0,0
219,14,25,1,0,0,1,0,0,5.002295138176959,0,0,3277,10,1,0,0
42,2,6,0,0,0,1,0,0,4.216506042177471,0,0,4915,1659,0,0,0
58,3,5,0,0,0,1,0,0,4.116709987201865,1,0,-1,-1,1,-1,0
54,3,7,0,0,0,1,0,0,4.559900001923083,0,0,7960,75,1,1,1
40,2,3,0,0,0,1,0,0,4.208694969562842,0,0,10206,2943,1,1,1
42,3,3,0,0,0,1,0,0,4.159592720140252,0,0,6700,604,0,0,0
47,2,5,0,0,0,1,0,0,4.218546564029314,0,0,7219,85,1,-1,1
59,2,6,0,0,0,1,0,0,4.051200465492159,0,0,10531,61,1,1,1
45,3,3,0,0,0,1,1,0,4.129981707104247,0,0,7526,142,0,-1,1
23,3,3,0,0,1,1,0,0,3.435755433941627,0,0,-1,-1,1,-1,0
27,2,3,0,0,0,1,0,0,3.531941205546658,0,0,10169,3345,1,1,1
147,9,16,0,1,0,0,0,0,5.159706301512188,0,0,3307,345,1,1,0
33,2,4,0,0,0,1,0,0,4.066677073707229,0,0,-1,-1,-1,-1,0
90,5,13,0,0,0,1,0,0,4.203438299826499,1,0,1120,340,1,0,0
69,1,5,0,0,0,1,0,0,4.503188863002686,0,0,-1,-1,-1,-1,0
39,3,4,0,0,0,1,0,0,4.131054782742918,0,0,7358,371,1,0,0
29,2,3,0,0,0,1,0,0,3.8833374604210062,0,0,1769,56,1,1,1
62,2,11,0,0,0,1,0,0,4.577033762237615,0,0,8681,84,1,1,1
74,2,6,0,0,0,1,0,0,4.705961730950824,0,0,9705,3443,0,0,0
36,1,3,0,0,0,1,0,0,4.294653473544342,0,0,-1,-1,-1,-1,0
101,1,15,0,1,0,1,0,0,4.692872673059867,1,0,-1,-1,1,-1,0
117,1,17,0,1,0,1,0,0,4.68770219903096,1,1,4989,124,1,0,0
37,2,5,0,0,0,1,0,0,4.023661393171458,0,0,10655,301,1,1,1
61,2,9,0,0,0,1,0,0,4.785256960826374,0,0,7541,493,1,1,1
96,5,12,0,0,0,1,2,0,4.825149424036102,0,0,10889,69,1,-1,1
57,5,7,0,0,0,1,3,0,4.1795771903484695,1,0,1938,253,1,0,0
36,2,3,0,0,0,1,0,0,3.898412848364052,0,0,9737,123,1,-1,1
50,3,4,0,0,0,1,0,0,4.151272380112911,0,0,5616,227,1,1,1
60,3,7,0,0,0,1,0,0,4.437210437818785,0,0,-1,-1,-1,-1,0
28,2,4,0,1,0,1,0,0,3.86933126111152,0,0,806,2846,1,-1,0
80,4,6,0,0,0,1,0,0,4.391682589575968,0,0,8888,2712,0,1,1
51,2,4,0,0,0,1,0,0,4.5395932339162535,0,0,11384,302,1,1,1
55,3,5,0,0,0,1,0,0,4.505344995935859,0,0,1349,111,1,1,1
50,3,5,0,0,0,1,0,0,4.648367439558378,0,0,8712,418,1,1,1
41,2,4,0,0,0,1,0,0,4.509871821638487,0,0,6422,152,1,1,1
43,3,5,0,0,0,1,0,0,4.0101286386653285,0,0,1474,351,0,0,0
34,2,3,0,0,0,1,0,0,4.02085512047121,0,0,-1,-1,1,-1,0
75,2,9,0,0,0,1,0,0,4.763827984083518,0,0,10206,2943,1,1,1
43,2,6,0,0,0,1,0,0,4.57149992907039,0,0,7326,343,1,1,1
52,5,4,0,0,0,1,0,0,4.071531556521137,0,0,-1,-1,-1,-1,0
216,10,17,1,0,0,1,0,0,5.52149273060172,1,0,5986,2413,1,0,0
52,1,6,0,0,0,1,0,0,3.952977767359973,0,0,4996,177,1,0,0
18,1,2,0,0,0,1,0,0,3.725480556997868,0,0,-1,-1,-1,-1,0
64,3,7,0,0,0,1,0,0,4.216982282211645,0,0,8862,268,1,-1,1
99,4,11,0,0,0,1,1,0,4.455756299351137,0,0,8985,145,1,-1,1
106,3,14,0,0,0,1,1,0,4.688907816049026,0,0,11302,21,1,-1,1
55,2,7,0,0,0,1,0,0,4.473843295374933,0,0,228,136,1,0,0
66,3,8,0,1,0,1,0,0,4.285495598305547,0,0,8861,269,1,1,1
60,3,6,0,0,0,1,0,0,4.22366195461367,0,0,9726,134,1,1,1
40,1,5,0,0,0,1,0,0,4.093942707918269,0,0,-1,-1,1,-1,0
63,3,8,0,0,0,1,1,0,4.522904480556419,0,0,8820,310,1,-1,1
119,2,19,0,0,0,1,0,0,4.65328701253171,0,0,5289,189,1,-1,1
48,3,5,0,0,0,1,1,0,4.196854365656766,0,0,8820,310,1,-1,1
97,4,11,1,0,0,1,0,0,4.866118352447691,0,0,231,133,1,0,0
57,3,7,1,0,0,1,0,0,4.523605970601747,0,0,-1,-1,1,-1,0
73,3,10,0,0,0,1,0,0,4.230346191320085,0,0,5613,230,0,0,0
162,5,13,0,0,0,1,0,0,4.949719972861386,1,1,10298,1388,1,-1,0
32,1,5,0,0,0,1,0,0,3.8368974703477,0,0,8015,381,0,0,0
107,3,17,0,0,0,1,0,0,4.542732647342964,0,0,6787,152,1,1,1
21,2,3,0,0,0,1,0,0,3.6537567082870015,0,0,144,220,1,-1,0
49,1,5,0,0,0,1,0,0,4.583499129564579,0,0,-1,-1,-1,-1,0
36,2,5,0,0,0,1,0,0,3.784527696416556,0,0,3960,1153,1,1,0
35,2,3,0,0,0,1,0,0,4.343289445392768,0,0,7036,268,1,-1,1
89,2,8,0,0,0,1,0,0,4.682399369925896,0,0,4572,175,1,0,0
34,2,6,0,1,0,1,0,0,4.256149238118268,0,0,5620,588,1,1,1
135,1,7,0,0,0,1,0,0,4.55156597750626,0,0,-1,-1,-1,-1,0
43,2,5,0,0,0,1,0,0,4.487554801757906,0,0,7326,343,1,1,1
57,3,5,0,0,0,1,0,0,4.3084364529440204,0,0,9906,319,1,1,1
41,3,5,0,0,0,1,0,0,4.220254675762213,0,0,7670,364,1,0,0
31,1,4,0,0,0,1,0,0,3.962103165155796,0,0,4790,323,1,0,0
51,3,5,0,0,0,1,0,0,4.375582881433894,0,0,7495,174,1,1,1
52,2,6,0,0,0,1,0,0,3.9467195373735775,0,0,10519,1008,1,1,1
75,2,6,0,0,0,1,0,0,4.639480564148709,0,0,-1,-1,-1,-1,0
43,2,5,0,0,0,1,0,0,4.57149992907039,0,0,7326,343,1,1,1
43,2,6,0,0,0,1,0,0,4.357098046538445,0,0,4650,97,1,1,1
46,3,4,0,0,0,1,1,0,3.928255912899314,0,0,10561,396,1,-1,1
46,3,4,0,0,0,1,0,0,4.14564721724714,1,0,9300,3118,1,1,1
26,3,3,0,0,0,1,1,0,3.767183467891461,0,0,3869,148,1,-1,0
82,3,10,0,0,0,1,0,0,4.340196175318548,0,0,9604,256,1,1,1
113,4,16,0,0,0,1,0,0,4.709578604366276,0,0,10481,109,1,1,1
47,2,6,0,0,0,1,0,0,4.232483203009177,0,1,-1,-1,-1,-1,0
34,1,5,0,0,0,1,0,0,4.231009444816111,0,0,-1,-1,-1,-1,0
53,4,5,0,0,0,1,2,0,4.300585728303868,0,0,9170,1422,1,-1,1
71,2,8,0,0,0,1,0,0,4.082915170431385,0,0,776,-46,1,-1,0
31,1,6,0,0,0,1,0,0,3.84888461662912,1,0,-1,-1,-1,0,0
66,2,10,0,0,0,1,0,0,4.484762347092582,0,0,6133,331,1,1,1
47,3,7,0,0,0,1,0,0,4.4955582663410985,0,0,10809,147,1,1,1
26,2,3,0,0,0,1,0,0,4.026986833359287,0,0,10252,633,1,-1,1
43,3,5,0,0,0,1,1,0,4.149663522386258,0,0,11007,316,1,1,1
81,4,9,0,0,0,1,1,0,4.639052244948107,0,0,8985,145,1,-1,1
217,1,61,0,0,0,1,0,0,4.098392046519717,0,0,-1,-1,-1,-1,0
94,2,15,0,0,0,1,0,0,4.537614940280358,0,0,6675,264,1,1,1
61,2,7,0,0,0,1,0,0,4.32559958349346,0,0,8681,84,1,1,1
57,2,7,0,0,0,1,0,0,4.101538314268941,0,0,6723,216,1,0,0
32,2,4,0,0,0,1,0,0,4.226409765557392,0,0,9580,280,1,1,1
115,2,19,0,0,0,1,0,0,4.489636712779771,0,0,9448,2239,1,1,1
48,3,7,0,0,0,1,0,0,4.219360937770434,0,0,5429,414,1,0,0
27,1,6,0,0,0,1,0,0,3.7784235030301248,0,0,-1,-1,-1,-1,0
69,3,7,0,0,0,1,0,0,4.379201086742633,0,0,6525,49,1,1,1
76,2,5,0,0,0,1,0,0,4.777551119208659,0,0,3709,308,0,0,0
69,2,10,0,0,0,1,0,0,4.214781116192684,0,0,-1,-1,1,-1,0
66,2,10,0,0,0,1,0,0,4.222001225800343,0,0,4569,178,1,-1,0
95,3,9,0,0,0,1,0,0,4.508609648353388,0,0,6366,208,1,1,1
67,3,8,0,0,0,1,0,0,4.513027810632231,0,0,9866,1820,1,-1,1
226,3,21,0,0,0,1,0,0,5.139095045204677,0,0,9707,153,1,1,0
60,3,5,0,0,0,1,0,0,4.237640963634833,0,0,8694,71,1,-1,1
42,2,6,0,0,0,1,0,0,4.159592720140252,0,0,10316,1004,1,1,1
56,3,7,0,1,0,1,0,0,4.326360333315684,0,0,7869,896,1,1,1
75,2,9,0,0,0,1,0,0,4.22154752457609,0,0,-1,-1,-1,-1,1
88,2,12,0,0,0,1,0,0,4.384790425111291,0,0,5971,237,1,-1,1
39,2,3,0,0,0,1,0,0,4.131054782742918,0,0,6017,512,1,1,1
49,3,5,0,0,0,1,0,0,4.208712844327839,0,0,12374,144,1,1,1
91,2,11,0,1,0,1,0,0,4.78751620674832,0,0,-1,-1,1,-1,0
56,3,8,0,0,0,1,0,0,4.341048958870912,0,0,10190,37,1,1,1
54,2,10,0,0,0,1,0,0,4.350286179349315,0,0,6513,426,1,0,0
95,4,9,0,0,0,1,0,0,4.070736832220482,1,0,-1,-1,-1,-1,0
59,4,4,0,0,0,1,0,0,4.204783414451825,0,0,6157,51,0,0,0
58,4,3,0,0,0,1,1,0,4.2251667812614055,0,0,8174,226,1,-1,1
59,5,4,0,0,0,1,2,0,4.363172871535663,0,0,14031,874,1,-1,1
99,3,10,1,0,0,1,0,0,4.520105601734165,0,0,-1,-1,-1,-1,0
34,1,5,0,0,0,1,0,0,4.160704752887782,0,0,-1,-1,1,-1,0
50,1,5,0,0,0,1,0,0,3.998242691024848,0,0,-1,-1,-1,-1,0
70,2,7,0,0,0,1,0,0,4.227387531986272,0,0,7276,28,1,1,1
38,2,4,0,0,0,1,0,0,3.9328178173636616,0,0,8162,238,1,1,1
51,2,7,0,0,0,1,0,0,4.147942872131212,0,0,5509,699,1,-1,1
78,3,12,1,0,0,1,0,0,4.552099455870207,0,0,-1,-1,-1,-1,0
43,2,6,0,0,0,1,0,0,4.57149992907039,0,0,7326,343,1,1,1
64,3,5,0,0,0,1,0,0,4.216982282211645,0,0,2281,275,1,-1,1
69,1,8,0,0,0,1,0,0,4.486925682692217,0,0,7262,42,1,0,0
77,2,9,0,0,0,1,0,0,4.909598313889474,0,0,5668,175,1,0,0
106,5,11,0,0,0,1,0,0,4.42065203730033,1,1,5225,1346,1,0,0
38,2,5,0,0,0,1,0,0,4.113206053476119,0,0,2542,14,1,0,0
51,2,7,0,0,0,1,0,0,4.392342743635333,0,0,6265,674,1,1,1
49,2,5,0,0,0,1,0,0,3.969743335255458,0,0,8547,218,1,-1,1
42,3,3,0,0,0,1,1,0,4.433634982148036,0,0,7358,371,1,0,0
21,1,3,0,0,0,1,0,0,3.880179922675738,0,0,4749,363,0,-1,0
39,2,4,0,0,0,1,0,0,3.8208018219708704,0,0,-1,-1,1,0,0
62,2,8,0,0,0,1,0,0,4.156745755609068,0,0,-1,-1,-1,-1,0
86,2,10,0,0,0,1,0,0,4.692163778572928,0,0,6809,495,0,1,1
97,2,14,0,0,0,1,0,0,4.298143260387889,0,0,9130,730,1,-1,1
94,3,14,0,0,0,1,0,0,4.669308299475069,0,0,11372,681,1,1,1
52,2,6,0,0,0,1,0,0,4.18132974776242,0,0,10519,1008,1,1,1
70,3,8,1,0,0,1,0,0,4.459739853507564,1,0,4744,368,1,0,0
91,2,11,0,0,0,1,0,0,4.252853511484907,1,0,116,248,1,0,0
185,2,16,0,0,0,1,0,0,4.704325187856281,1,1,7576,93,1,0,0
70,3,4,0,0,0,1,0,0,4.371073553274036,0,0,6322,252,1,1,0
58,2,7,0,0,0,1,0,0,4.364374262660491,0,0,8162,238,1,1,1
39,1,5,0,0,0,1,0,0,3.997227066105133,0,0,5899,309,1,0,0
45,2,4,0,0,0,1,0,0,4.322315530038771,0,0,5065,48,1,0,0
43,3,5,0,0,0,1,1,0,4.080350731889837,0,0,7760,640,1,-1,1
41,1,4,0,0,0,1,0,0,4.071477469174168,0,0,-1,-1,1,0,0
44,1,5,0,0,0,1,0,0,4.105254143058345,0,0,6026,182,1,0,0
42,3,3,0,0,0,1,1,0,4.510899565429859,0,1,7084,220,1,-1,0
52,2,6,0,0,0,1,0,0,4.693429564744933,0,0,7134,170,0,1,1
29,1,3,0,0,0,1,0,0,4.090234012145144,0,0,4650,97,1,-1,0
49,4,4,0,1,0,1,0,0,4.027476425527099,0,0,-1,-1,1,-1,0
95,6,13,0,0,0,1,2,0,4.8690472790921895,0,0,14404,874,1,-1,1
28,1,3,0,0,0,1,0,0,4.208966082694623,0,0,102,262,1,0,0
92,3,8,0,1,0,1,0,0,4.651157588874963,0,0,-1,-1,-1,-1,0
55,3,5,0,0,0,1,0,0,4.04047596876367,0,0,8600,165,0,0,0
30,2,3,0,0,0,1,0,0,4.123231428797621,0,0,-1,-1,-1,-1,1
34,2,4,0,0,0,1,0,0,3.90320806164768,0,0,3,361,1,0,0
84,1,8,0,0,0,1,0,0,4.914281971368985,0,0,5558,285,1,0,0
43,3,6,0,0,0,1,1,0,4.315231324217973,0,0,11483,203,1,-1,1
49,1,7,0,0,0,1,0,0,4.050848813848051,0,0,-1,-1,-1,-1,0
72,2,7,0,0,0,1,0,0,4.629732598809241,0,0,1422,38,1,1,1
36,3,3,0,0,0,1,1,0,4.0514621540398,0,0,8333,76,1,-1,1
71,2,9,0,0,0,1,0,0,4.323157816560284,0,0,-1,-1,-1,-1,0
24,2,3,0,0,0,1,0,0,3.8553885422075336,0,0,8227,173,1,1,1
89,5,10,0,0,0,1,1,0,4.491458713075436,0,0,10446,279,1,-1,1
43,3,5,1,1,0,1,0,0,3.998728057370606,0,0,5869,704,0,0,0
81,3,6,0,1,0,1,1,0,4.92017446634523,1,0,-1,-1,-1,-1,0
63,2,9,0,0,0,1,0,0,4.2016531955163,0,0,6809,495,0,1,1
46,3,6,0,0,0,1,1,0,4.273911011375186,0,0,8820,310,1,-1,1
34,2,4,0,1,0,1,0,0,4.152920561520418,0,0,-1,-1,1,-1,0
59,1,9,0,0,0,1,0,0,4.718727211004942,0,0,8071,1425,1,0,0
55,2,8,0,0,0,1,0,0,4.460068177832713,0,0,8162,238,1,1,1
61,3,9,0,1,0,1,0,0,4.303550764346798,0,0,6315,259,1,1,1
22,1,3,0,0,0,1,0,0,3.5160276412662306,0,0,-1,-1,-1,-1,0
27,3,3,0,0,0,1,0,0,3.782122224145305,0,0,5952,1352,0,0,0
48,2,5,0,0,0,1,0,0,3.949473053554117,1,0,10036,1285,1,1,0
42,1,6,0,0,0,1,0,0,4.159592720140252,0,0,4108,274,1,0,0
54,2,6,0,0,0,1,0,0,4.684990511222407,0,0,9426,1166,1,1,1
165,5,14,0,0,0,1,0,0,5.056650644605757,1,1,10298,1388,1,-1,0
77,2,9,0,0,0,1,0,0,4.393047177385353,0,0,6514,60,1,0,0
